ex_factory_vials,shipment_date,valid_order,wholesaler_name_2,wholesaler_name,week_end_date,month_year,quarter_year,year,is_business_day,unit_price,discount,gross_sales,net_sales
50,2025-06-25,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,398925,315948.6
2,2025-06-25,1,TANNERGAP INC,TANNERGAP,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,15957,12637.944
9,2025-06-26,1,DOTHAN D AND S                     ,CENCORA,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,71806.5,56870.748
2,2025-06-26,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,15957,12637.944
10,2025-06-26,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,79785,63189.72
-3,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,-23935.5,-18956.916
-1,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,-7978.5,-6318.972
13,2025-06-26,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,103720.5,82146.636
-1,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,-7978.5,-6318.972
-1,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208,-7978.5,-6318.972
30,2025-07-01,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-04,2025-07,2025-Q3,2025,1,8203.1,0.207,246093,195151.749
-2,2025-07-02,0,McKesson Specialty Care DC,MSH,2025-07-04,2025-07,2025-Q3,2025,1,8203.1,0.207,-16406.2,-13010.1166
1,2025-07-07,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,8203.1,6505.0583
23,2025-07-07,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,188671.3,149616.3409
9,2025-07-07,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,73827.9,58545.5247
20,2025-07-07,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,164062,130101.166
50,2025-07-08,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,410155,325252.915
8,2025-07-08,1,TANNERGAP INC,TANNERGAP,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,65624.8,52040.4664
2,2025-07-08,1,TANNERGAP INC,TANNERGAP,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,16406.2,13010.1166
-7,2025-07-09,0,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,-57421.7,-45535.4081
12,2025-07-09,1,TANNERGAP INC,TANNERGAP,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,98437.2,78060.6996
8,2025-07-10,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,65624.8,52040.4664
3,2025-07-10,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207,24609.3,19515.1749
15,2025-07-14,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,123046.5,97575.8745
16,2025-07-14,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,131249.6,104080.9328
10,2025-07-14,1,McKesson Specialty Care DC,MSH,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,82031,65050.583
12,2025-07-14,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,98437.2,78060.6996
6,2025-07-15,1,TANNERGAP INC,TANNERGAP,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,49218.6,39030.3498
4,2025-07-17,1,DOTHAN D AND S                     ,CENCORA,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,32812.4,26020.2332
6,2025-07-17,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,49218.6,39030.3498
9,2025-07-17,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207,73827.9,58545.5247
7,2025-07-21,1,McKesson Specialty Care DC,MSH,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,57421.7,45535.4081
50,2025-07-21,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,410155,325252.915
4,2025-07-21,1,TANNERGAP INC,TANNERGAP,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,32812.4,26020.2332
2,2025-07-22,0,,,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,16406.2,13010.1166
12,2025-07-22,1,TANNERGAP INC,TANNERGAP,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,98437.2,78060.6996
16,2025-07-24,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,131249.6,104080.9328
1,2025-07-24,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,8203.1,6505.0583
9,2025-07-24,1,DOTHAN D AND S                     ,CENCORA,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,73827.9,58545.5247
6,2025-07-24,1,TANNERGAP INC,TANNERGAP,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207,49218.6,39030.3498
15,2025-07-28,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,123046.5,97575.8745
10,2025-07-29,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,82031,65050.583
12,2025-07-29,1,McKesson Specialty Care DC,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,98437.2,78060.6996
4,2025-07-30,1,DOTHAN D AND S                     ,CENCORA,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,32812.4,26020.2332
6,2025-07-30,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,49218.6,39030.3498
4,2025-07-30,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,32812.4,26020.2332
6,2025-07-30,1,McKesson Specialty Care DC,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,49218.6,39030.3498
6,2025-07-30,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,49218.6,39030.3498
25,2025-07-30,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,205077.5,162626.4575
50,2025-07-31,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207,410155,325252.915
2,2025-08-04,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206,16435.8,13050.0252
2,2025-08-04,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206,16435.8,13050.0252
2,2025-08-05,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206,16435.8,13050.0252
4,2025-08-06,1,TANNERGAP INC,TANNERGAP,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206,32871.6,26100.0504
25,2025-08-11,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206,205447.5,163125.315
24,2025-08-11,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206,197229.6,156600.3024
21,2025-08-12,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206,172575.9,137025.2646
6,2025-08-12,1,TANNERGAP INC,TANNERGAP,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206,49307.4,39150.0756
12,2025-08-19,1,TANNERGAP INC,TANNERGAP,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,98614.8,78300.1512
9,2025-08-20,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,73961.1,58725.1134
15,2025-08-20,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,123268.5,97875.189
3,2025-08-20,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,24653.7,19575.0378
3,2025-08-20,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,24653.7,19575.0378
1,2025-08-20,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,8217.9,6525.0126
22,2025-08-20,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,180793.8,143550.2772
30,2025-08-20,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,246537,195750.378
7,2025-08-21,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,57525.3,45675.0882
19,2025-08-21,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,156140.1,123975.2394
9,2025-08-21,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,73961.1,58725.1134
8,2025-08-21,1,TANNERGAP INC,TANNERGAP,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,65743.2,52200.1008
50,2025-08-21,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206,410895,326250.63
-2,2025-08-25,0,,,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206,-16435.8,-13050.0252
8,2025-08-28,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206,65743.2,52200.1008
5,2025-08-28,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206,41089.5,32625.063
5,2025-08-28,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206,41089.5,32625.063
20,2025-08-28,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206,164358,130500.252
30,2025-08-28,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206,246537,195750.378
6,2025-08-28,1,TANNERGAP INC,TANNERGAP,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206,49307.4,39150.0756
2,2025-09-02,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,16435.8,13526.6634
8,2025-09-02,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,65743.2,54106.6536
50,2025-09-03,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,410895,338166.585
1,2025-09-03,1,TANNERGAP INC,TANNERGAP,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,8217.9,6763.3317
-2,2025-09-04,0,MCKESSON CORPORATE,MSH,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,-16435.8,-13526.6634
32,2025-09-04,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,262972.8,216426.6144
9,2025-09-04,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,73961.1,60869.9853
2,2025-09-04,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,16435.8,13526.6634
-1,2025-09-04,0,,,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177,-8217.9,-6763.3317
50,2025-09-08,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177,410895,338166.585
10,2025-09-08,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177,82179,67633.317
6,2025-09-09,1,TANNERGAP INC,TANNERGAP,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177,49307.4,40579.9902
27,2025-09-11,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177,221883.3,182609.9559
12,2025-09-11,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177,98614.8,81159.9804
10,2025-09-11,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177,82179,67633.317
22,2025-09-15,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177,180793.8,148793.2974
28,2025-09-15,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177,230101.2,189373.2876
50,2025-09-16,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177,410895,338166.585
2,2025-09-18,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177,16435.8,13526.6634
11,2025-09-18,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177,90396.9,74396.6487
33,2025-09-18,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177,271190.7,223189.9461
10,2025-09-22,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177,82179,67633.317
10,2025-09-22,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177,82179,67633.317
12,2025-09-23,1,TANNERGAP INC,TANNERGAP,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177,98614.8,81159.9804
50,2025-09-24,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177,410895,338166.585
50,2025-09-25,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177,410895,338166.585
15,2025-09-25,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177,123268.5,101449.9755
9,2025-09-25,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177,73961.1,60869.9853
12,2025-09-29,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177,98614.8,81159.9804
10,2025-09-29,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177,82179,67633.317
5,2025-09-29,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177,41089.5,33816.6585
2,2025-09-30,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177,16435.8,13526.6634
50,2025-09-30,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177,410895,338166.585
6,2025-10-02,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-10-03,2025-10,2025-Q4,2025,1,8217.9,0.205,49307.4,39199.383
11,2025-10-02,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-10-03,2025-10,2025-Q4,2025,1,8217.9,0.205,90396.9,71865.5355
6,2025-10-06,1,TANNERGAP INC,TANNERGAP,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205,49307.4,39199.383
15,2025-10-06,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205,123268.5,97998.4575
12,2025-10-06,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205,98614.8,78398.766
7,2025-10-06,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205,57525.3,45732.6135
8,2025-10-13,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205,65743.2,52265.844
6,2025-10-13,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205,49307.4,39199.383
4,2025-10-13,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205,32871.6,26132.922
3,2025-10-13,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205,24653.7,19599.6915
4,2025-10-09,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205,32871.6,26132.922
3,2025-10-09,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205,24653.7,19599.6915
9,2025-10-09,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205,73961.1,58799.0745
11,2025-10-16,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205,90396.9,71865.5355
9,2025-10-16,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205,73961.1,58799.0745
21,2025-10-16,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205,172575.9,137197.8405
12,2025-10-20,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205,98614.8,78398.766
10,2025-10-20,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205,82179,65332.305
18,2025-10-20,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205,147922.2,117598.149
50,2025-10-21,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205,410895,326661.525
9,2025-10-23,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205,73961.1,58799.0745
1,2025-10-23,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205,8217.9,6533.2305
27,2025-10-23,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205,221883.3,176397.2235
4,2025-10-27,1,TANNERGAP INC,TANNERGAP,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,32871.6,26132.922
20,2025-10-27,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,164358,130664.61
12,2025-10-27,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,98614.8,78398.766
16,2025-10-27,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,131486.4,104531.688
3,2025-10-28,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,24653.7,19599.6915
50,2025-10-28,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,410895,326661.525
8,2025-10-28,1,TANNERGAP INC,TANNERGAP,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,65743.2,52265.844
2,2025-10-30,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,16435.8,13066.461
29,2025-10-30,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,238319.1,189463.6845
8,2025-10-30,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205,65743.2,52265.844
3,2025-11-03,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205,24653.7,19599.6915
2,2025-11-03,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205,16435.8,13066.461
27,2025-11-03,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205,221883.3,176397.2235
2,2025-11-04,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205,16435.8,13066.461
10,2025-11-06,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205,82179,65332.305
50,2025-11-06,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205,410895,326661.525
5,2025-11-06,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205,41089.5,32666.1525
8,2025-11-10,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205,65743.2,52265.844
13,2025-11-10,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205,106832.7,84931.9965
50,2025-11-10,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205,410895,326661.525
4,2025-11-10,1,TANNERGAP INC,TANNERGAP,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205,32871.6,26132.922
50,2025-11-12,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205,410895,326661.525
2,2025-11-13,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205,16435.8,13066.461
13,2025-11-13,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205,106832.7,84931.9965
13,2025-11-17,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,106832.7,84931.9965
10,2025-11-17,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,82179,65332.305
50,2025-11-18,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,410895,326661.525
3,2025-11-18,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,24653.7,19599.6915
12,2025-11-19,1,TANNERGAP INC,TANNERGAP,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,98614.8,78398.766
5,2025-11-20,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,41089.5,32666.1525
17,2025-11-20,1,ASD HEALTHCARE DISTRIBUTION CENTER,CENCORA,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,139704.3,111064.9185
4,2025-11-20,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,CENCORA,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205,32871.6,26132.922
6,2025-11-24,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205,49307.4,39199.383
18,2025-11-24,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205,147922.2,117598.149
50,2025-11-24,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205,410895,326661.525
4,2025-11-25,1,TANNERGAP INC,TANNERGAP,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205,32871.6,26132.922
3,2025-12-01,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157,24653.7,20783.0691
15,2025-12-01,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157,123268.5,103915.3455
9,2025-12-01,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157,73961.1,62349.2073
50,2025-12-01,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157,410895,346384.485
