qty_sold,shipment_date,valid_order,wholesaler_name,short_wholesaler_name,week_end_date,month_year,quarter_year,year,is_business_day,unit_price,discount
1,2024-07-15,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17
12,2024-07-18,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17
5,2024-07-18,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17
23,2024-07-18,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17
6,2024-07-22,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
2,2024-07-22,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
13,2024-07-22,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
16,2024-07-22,1,,,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
14,2024-07-25,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
4,2024-07-25,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
8,2024-07-25,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
-4,2024-07-25,0,,,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
-3,2024-07-25,0,,,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
-2,2024-07-25,0,,,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17
16,2024-07-29,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-02,2024-07,2024-Q3,2024,1,7634.96,0.17
17,2024-08-01,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17
7,2024-08-01,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17
20,2024-08-01,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17
-2,2024-08-01,0,,,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17
9,2024-08-05,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
50,2024-08-05,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
14,2024-08-08,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
22,2024-08-08,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
9,2024-08-08,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
10,2024-08-08,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
3,2024-08-08,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
10,2024-08-08,1,McKesson Specialty Care DC,MSH,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17
3,2024-08-12,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
2,2024-08-12,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
12,2024-08-12,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
2,2024-08-12,1,,,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
8,2024-08-13,1,,,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
19,2024-08-15,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
5,2024-08-15,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
6,2024-08-15,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17
17,2024-08-19,1,McKesson Specialty Care DC,MSH,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
16,2024-08-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
50,2024-08-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
-2,2024-08-20,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
-2,2024-08-20,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
13,2024-08-22,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
15,2024-08-22,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
4,2024-08-22,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
-12,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
-2,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
-2,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
-2,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17
6,2024-08-26,1,McKesson Specialty Care DC,MSH,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
11,2024-08-26,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
25,2024-08-26,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
6,2024-08-26,0,,,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
5,2024-08-28,1,,,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
17,2024-08-29,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
7,2024-08-29,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
18,2024-08-29,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
-2,2024-08-29,0,,,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
-1,2024-08-29,0,,,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17
6,2024-09-03,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
11,2024-09-03,1,McKesson Specialty Care DC,MSH,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
5,2024-09-03,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
50,2024-09-03,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
25,2024-09-03,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
7,2024-09-05,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
50,2024-09-05,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
-2,2024-09-06,0,,,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
-1,2024-09-06,0,,,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24
13,2024-09-09,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24
3,2024-09-09,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24
5,2024-09-09,1,McKesson Specialty Care DC,MSH,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24
24,2024-09-09,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24
5,2024-09-10,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24
2,2024-09-12,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24
14,2024-09-12,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24
4,2024-09-16,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
21,2024-09-16,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
6,2024-09-16,0,,,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
50,2024-09-19,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
19,2024-09-19,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
1,2024-09-19,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
-2,2024-09-19,0,,,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
-2,2024-09-19,0,,,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24
7,2024-09-23,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24
1,2024-09-23,1,McKesson Specialty Care DC,MSH,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24
50,2024-09-23,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24
20,2024-09-23,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24
10,2024-09-24,0,,,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24
13,2024-09-26,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24
-2,2024-09-26,0,,,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24
9,2024-10-01,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165
3,2024-10-01,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165
2,2024-10-01,1,McKesson Specialty Care DC,MSH,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165
7,2024-10-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165
10,2024-10-03,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165
13,2024-10-03,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165
1,2024-10-03,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165
7,2024-10-07,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165
6,2024-10-07,1,McKesson Specialty Care DC,MSH,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165
40,2024-10-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165
50,2024-10-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165
20,2024-10-09,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165
13,2024-10-10,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165
23,2024-10-10,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165
1,2024-10-14,1,McKesson Specialty Care DC,MSH,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
5,2024-10-14,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
14,2024-10-14,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
16,2024-10-14,0,,,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
-7,2024-10-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
14,2024-10-17,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
50,2024-10-17,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
-6,2024-10-18,0,,,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
-1,2024-10-18,0,,,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165
4,2024-10-21,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
4,2024-10-21,1,McKesson Specialty Care DC,MSH,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
39,2024-10-21,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
8,2024-10-21,1,,,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
16,2024-10-24,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
5,2024-10-24,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
-2,2024-10-24,0,,,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
-1,2024-10-24,0,,,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165
3,2024-10-28,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165
7,2024-10-28,1,McKesson Specialty Care DC,MSH,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165
20,2024-10-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165
12,2024-10-29,0,,,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165
12,2024-11-01,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-11-01,2024-11,2024-Q4,2024,1,7634.96,0.165
8,2024-11-01,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-11-01,2024-11,2024-Q4,2024,1,7634.96,0.165
8,2024-11-04,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
1,2024-11-04,1,McKesson Specialty Care DC,MSH,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
25,2024-11-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
50,2024-11-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
8,2024-11-05,1,,,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
14,2024-11-07,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
13,2024-11-07,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
16,2024-11-07,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165
5,2024-11-11,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165
3,2024-11-11,1,McKesson Specialty Care DC,MSH,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165
28,2024-11-11,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165
23,2024-11-14,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165
13,2024-11-14,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165
2,2024-11-18,1,McKesson Specialty Care DC,MSH,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165
35,2024-11-18,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165
26,2024-11-21,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165
15,2024-11-21,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165
-1,2024-11-21,0,,,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165
-6,2024-11-21,0,,,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165
6,2024-11-25,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
8,2024-11-25,1,McKesson Specialty Care DC,MSH,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
31,2024-11-25,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
4,2024-11-25,1,,,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
2,2024-11-26,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
5,2024-11-26,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
9,2024-11-26,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
14,2024-11-26,0,,,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165
8,2024-12-02,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25
23,2024-12-02,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25
3,2024-12-02,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25
-1,2024-12-02,0,,,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25
4,2024-12-05,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25
22,2024-12-05,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25
19,2024-12-05,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25
11,2024-12-09,1,McKesson Specialty Care DC,MSH,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
2,2024-12-09,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
21,2024-12-09,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
36,2024-12-09,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
0,2024-12-09,0,,,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
2,2024-12-09,0,,,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
6,2024-12-09,0,,,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
10,2024-12-09,1,,,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
50,2024-12-12,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
20,2024-12-12,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
4,2024-12-12,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-12-13,2024-12,2024-Q4,2024,1,7634.96,0.25
4,2024-12-16,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-12-20,2024-12,2024-Q4,2024,1,7634.96,0.25
7,2024-12-16,1,McKesson Specialty Care DC,MSH,2024-12-20,2024-12,2024-Q4,2024,1,7634.96,0.25
20,2024-12-16,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-20,2024-12,2024-Q4,2024,1,7634.96,0.25
1,2024-12-16,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-20,2024-12,2024-Q4,2024,1,7634.96,0.25
2,2024-12-19,1,ASD HEALTHCARE - MONTCLAIR,ASD,2024-12-20,2024-12,2024-Q4,2024,1,7634.96,0.25
12,2024-12-19,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-12-20,2024-12,2024-Q4,2024,1,7634.96,0.25
11,2024-12-19,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-12-20,2024-12,2024-Q4,2024,1,7634.96,0.25
5,2024-12-23,1,McKesson Specialty Care DC,MSH,2024-12-27,2024-12,2024-Q4,2024,1,7634.96,0.25
5,2024-12-23,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-12-27,2024-12,2024-Q4,2024,1,7634.96,0.25
50,2024-12-23,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-27,2024-12,2024-Q4,2024,1,7634.96,0.25
22,2024-12-23,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-27,2024-12,2024-Q4,2024,1,7634.96,0.25
8,2024-12-23,0,,,2024-12-27,2024-12,2024-Q4,2024,1,7634.96,0.25
12,2024-12-26,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2024-12-27,2024-12,2024-Q4,2024,1,7634.96,0.25
20,2024-12-26,1,ASD HEALTHCARE-BROOKS              ,ASD,2024-12-27,2024-12,2024-Q4,2024,1,7634.96,0.25
6,2024-12-30,1,McKesson Specialty Care DC,MSH,2025-01-03,2024-12,2024-Q4,2024,1,7634.96,0.25
8,2024-12-30,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-03,2024-12,2024-Q4,2024,1,7634.96,0.25
6,2024-12-30,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-03,2024-12,2024-Q4,2024,1,7634.96,0.25
1,2025-01-02,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-01-03,2025-01,2025-Q1,2025,1,7978.5,0.205
24,2025-01-02,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-01-03,2025-01,2025-Q1,2025,1,7978.5,0.205
21,2025-01-02,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-01-03,2025-01,2025-Q1,2025,1,7978.5,0.205
7,2025-01-07,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-01-10,2025-01,2025-Q1,2025,1,7978.5,0.205
50,2025-01-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-10,2025-01,2025-Q1,2025,1,7978.5,0.205
8,2025-01-07,0,,,2025-01-10,2025-01,2025-Q1,2025,1,7978.5,0.205
4,2025-01-07,1,,,2025-01-10,2025-01,2025-Q1,2025,1,7978.5,0.205
7,2025-01-09,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-01-10,2025-01,2025-Q1,2025,1,7978.5,0.205
26,2025-01-09,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-01-10,2025-01,2025-Q1,2025,1,7978.5,0.205
5,2025-01-13,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
5,2025-01-13,1,McKesson Specialty Care DC,MSH,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
10,2025-01-13,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
4,2025-01-13,1,,,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
-4,2025-01-13,1,,,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
4,2025-01-06,1,,,2025-01-10,2025-01,2025-Q1,2025,1,7978.5,0.205
37,2025-01-14,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
23,2025-01-16,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
2,2025-01-16,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
25,2025-01-16,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-01-17,2025-01,2025-Q1,2025,1,7978.5,0.205
3,2025-01-21,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-01-24,2025-01,2025-Q1,2025,1,7978.5,0.205
4,2025-01-21,1,McKesson Specialty Care DC,MSH,2025-01-24,2025-01,2025-Q1,2025,1,7978.5,0.205
24,2025-01-21,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-24,2025-01,2025-Q1,2025,1,7978.5,0.205
22,2025-01-21,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-24,2025-01,2025-Q1,2025,1,7978.5,0.205
4,2025-01-22,1,,,2025-01-24,2025-01,2025-Q1,2025,1,7978.5,0.205
50,2025-01-23,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-01-24,2025-01,2025-Q1,2025,1,7978.5,0.205
-4,2025-01-24,1,,,2025-01-24,2025-01,2025-Q1,2025,1,7978.5,0.205
6,2025-01-27,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
29,2025-01-27,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
8,2025-01-27,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
6,2025-01-27,0,,,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
